Game #, LMS's win percentage
3630,59.31174
3631,59.3235
3632,59.335262
3633,59.347008
3634,59.32987
3635,59.34161
3636,59.35335
3637,59.36508
3638,59.34795
3639,59.330833
3640,59.31373
3641,59.296627
3642,59.296627
3643,59.279537
3644,59.291275
3645,59.302998
3646,59.314716
3647,59.326424
3648,59.309353
3649,59.292294
3650,59.275238
3651,59.286945
3652,59.298645
3653,59.31035
3654,59.322037
3655,59.333717
3656,59.31668
3657,59.328358
3658,59.311337
3659,59.323006
3660,59.33467
3661,59.34633
3662,59.32932
3663,59.340973
3664,59.35262
3665,59.364258
3666,59.375893
3667,59.358902
3668,59.34192
3669,59.35355
3670,59.336575
3671,59.31961
3672,59.331238
3673,59.342854
3674,59.32591
3675,59.33752
3676,59.32058
3677,59.33219
3678,59.315266
3679,59.315266
3680,59.32687
3681,59.338467
3682,59.350056
3683,59.333145
3684,59.344727
3685,59.327827
3686,59.33941
3687,59.35098
3688,59.334095
3689,59.34566
3690,59.34566
3691,59.32878
3692,59.340347
3693,59.351902
3694,59.363453
3695,59.375
3696,59.38654
3697,59.398067
3698,59.409595
3699,59.421112
3700,59.404255
3701,59.38741
3702,59.398926
3703,59.41043
3704,59.421932
3705,59.43343
3706,59.444916
3707,59.456398
3708,59.467876
3709,59.479343
3710,59.490807
3711,59.47398
3712,59.457165
3713,59.468628
3714,59.468628
3715,59.451824
3716,59.435028
3717,59.418243
3718,59.4297
3719,59.4297
3720,59.44115
3721,59.424377
3722,59.407616
3723,59.419067
3724,59.40231
3725,59.385567
3726,59.368835
3727,59.35211
3728,59.35211
3729,59.363564
3730,59.346848
3731,59.330143
3732,59.341587
3733,59.353024
3734,59.336334
3735,59.347767
3736,59.331085
3737,59.34251
3738,59.325844
3739,59.309185
3740,59.29253
3741,59.30396
3742,59.287315
3743,59.270687
3744,59.270687
3745,59.254066
3746,59.265488
3747,59.24888
3748,59.232277
3749,59.2437
3750,59.2437
3751,59.227108
3752,59.210526
3753,59.221943
3754,59.23335
3755,59.216785
3756,59.228188
3757,59.211628
3758,59.22303
3759,59.22303
3760,59.23442
3761,59.23442
3762,59.217876
3763,59.229267
3764,59.21273
3765,59.196205
3766,59.179688
3767,59.163177
3768,59.146683
3769,59.15807
3770,59.169453
3771,59.180832
3772,59.164345
3773,59.14787
3774,59.1314
3775,59.114944
3776,59.114944
3777,59.126324
3778,59.13769
3779,59.121246
3780,59.104813
3781,59.088387
3782,59.071964
3783,59.083332
3784,59.06693
3785,59.05053
3786,59.034138
3787,59.045506
3788,59.056866
3789,59.068222
3790,59.068222
3791,59.07957
3792,59.06319
3793,59.04683
3794,59.05817
3795,59.041817
3796,59.053158
3797,59.036808
3798,59.020477
3799,59.031815
3800,59.031815
3801,59.015488
3802,59.02682
3803,59.038143
3804,59.04946
3805,59.060776
3806,59.07208
3807,59.083378
3808,59.083378
3809,59.094673
3810,59.10596
3811,59.11724
3812,59.100937
3813,59.112213
3814,59.123486
3815,59.134747
3816,59.146004
3817,59.129715
3818,59.14097
3819,59.12469
3820,59.108418
3821,59.09216
3822,59.07591
3823,59.05966
3824,59.04343
3825,59.054684
3826,59.065933
3827,59.065933
3828,59.049713
3829,59.033497
3830,59.044743
3831,59.055984
3832,59.039783
3833,59.02359
3834,59.00741
3835,59.018642
3836,59.029873
3837,59.013702
3838,58.997536
3839,59.008766
3840,59.01998
3841,59.0312
3842,59.01505
3843,59.02626
3844,59.037464
3845,59.04866
3846,59.032524
3847,59.016396
3848,59.027588
3849,59.01147
3850,58.99536
3851,58.979256
3852,58.96317
3853,58.97436
3854,58.958275
3855,58.969467
3856,58.953392
3857,58.93733
3858,58.948517
3859,58.93246
3860,58.91642
3861,58.90038
3862,58.884354
3863,58.868336
3864,58.852325
3865,58.863514
3866,58.874695
3867,58.874695
3868,58.8587
3869,58.869873
3870,58.881042
3871,58.89221
3872,58.903366
3873,58.91452
3874,58.898533
3875,58.882557
3876,58.866596
3877,58.877743
3878,58.88889
3879,58.90003
3880,58.88407
3881,58.895206
3882,58.87926
3883,58.89039
3884,58.89039
3885,58.901512
3886,58.91263
3887,58.8967
3888,58.880775
3889,58.89189
3890,58.875977
3891,58.88709
3892,58.898193
3893,58.909286
3894,58.893387
3895,58.90448
3896,58.915565
3897,58.926647
3898,58.937717
3899,58.921833
3900,58.905952
3901,58.917027
3902,58.90116
3903,58.8853
3904,58.89637
3905,58.907425
3906,58.891575
3907,58.87574
3908,58.85991
3909,58.870964
3910,58.882023
3911,58.882023
3912,58.866203
3913,58.85039
3914,58.834587
3915,58.818794
3916,58.803005
3917,58.81406
3918,58.798283
3919,58.809334
3920,58.793568
3921,58.77781
3922,58.788853
3923,58.773106
3924,58.784145
3925,58.795177
3926,58.77944
3927,58.763714
3928,58.774746
3929,58.75903
3930,58.770054
3931,58.781075
3932,58.79209
3933,58.8031
3934,58.814102
3935,58.798397
3936,58.782703
3937,58.767014
3938,58.77802
3939,58.762337
3940,58.746666
3941,58.731007
3942,58.71535
3943,58.71535
3944,58.69971
3945,58.710705
3946,58.695072
3947,58.679443
3948,58.663826
3949,58.674824
3950,58.659218
3951,58.643616
3952,58.654613
3953,58.665604
3954,58.67659
3955,58.660995
3956,58.64542
3957,58.629845
3958,58.640827
3959,58.651806
3960,58.662777
3961,58.662777
3962,58.647217
3963,58.658184
3964,58.669144
3965,58.653595
3966,58.638046
3967,58.64901
3968,58.659958
3969,58.644424
3970,58.655376
3971,58.639854
3972,58.62434
3973,58.635284
3974,58.619778
3975,58.63072
3976,58.641647
3977,58.626156
3978,58.63708
3979,58.621597
3980,58.632523
3981,58.643444
3982,58.654358
3983,58.665257
3984,58.64979
3985,58.63433
3986,58.64523
3987,58.656128
3988,58.667015
3989,58.677906
3990,58.662457
3991,58.673332
3992,58.68421
3993,58.66877
3994,58.67964
3995,58.690506
3996,58.701366
3997,58.71222
3998,58.696793
3999,58.681374
4000,58.665966
4001,58.665966
4002,58.676823
4003,58.687664
4004,58.698505
4005,58.6831
4006,58.667713
4007,58.678555
4008,58.66317
4009,58.674004
4010,58.684834
4011,58.66946
4012,58.6541
4013,58.638744
4014,58.623398
4015,58.608063
4016,58.59273
4017,58.577408
4018,58.562096
4019,58.572926
4020,58.583748
4021,58.568443
4022,58.553146
4023,58.563972
4024,58.574783
4025,58.5595
4026,58.57031
4027,58.581116
4028,58.591915
4029,58.602707
4030,58.613503
4031,58.598225
4032,58.609016
4033,58.619793
4034,58.63057
4035,58.615303
4036,58.626072
4037,58.636837
4038,58.621586
4039,58.606346
4040,58.59111
4041,58.601868
4042,58.612625
4043,58.62338
4044,58.63412
4045,58.64486
4046,58.655594
4047,58.666317
4048,58.67704
4049,58.68776
4050,58.672543
4051,58.683258
4052,58.693962
4053,58.678757
4054,58.66356
4055,58.648373
4056,58.65907
4057,58.66977
4058,58.68046
4059,58.665287
4060,58.675976
4061,58.68666
4062,58.671494
4063,58.65633
4064,58.66701
4065,58.677685
4066,58.688354
4067,58.67321
4068,58.658062
4069,58.64293
4070,58.627804
4071,58.612686
4072,58.597576
4073,58.582474
4074,58.567383
4075,58.57805
4076,58.562965
4077,58.54789
4078,58.532818
4079,58.517754
4080,58.502705
4081,58.487656
4082,58.49833
4083,58.509
4084,58.49396
4085,58.504623
4086,58.515285
4087,58.500256
4088,58.51091
4089,58.521564
4090,58.506542
4091,58.51719
4092,58.50218
4093,58.512817
4094,58.49782
4095,58.48283
4096,58.467846
4097,58.45287
4098,58.46351
4099,58.44854
4100,58.459175
4101,58.44422
4102,58.429264
4103,58.41432
4104,58.424957
4105,58.435585
4106,58.420647
4107,58.40572
4108,58.416348
4109,58.416348
4110,58.426964
4111,58.412052
4112,58.397144
4113,58.40776
4114,58.39286
4115,58.40347
4116,58.41407
4117,58.39918
4118,58.409786
4119,58.3949
4120,58.405502
4121,58.416092
4122,58.426678
4123,58.411808
4124,58.422394
4125,58.43297
4126,58.44354
4127,58.42868
4128,58.439247
4129,58.44981
4130,58.460365
4131,58.44552
4132,58.43068
4133,58.441227
4134,58.45178
4135,58.436943
4136,58.447487
4137,58.458023
4138,58.468563
4139,58.45374
4140,58.464264
4141,58.474792
4142,58.48531
4143,58.4705
4144,58.481014
4145,58.491524
4146,58.476723
4147,58.487225
4148,58.497723
4149,58.482933
4150,58.46815
4151,58.47865
4152,58.48914
4153,58.47436
4154,58.484848
4155,58.49533
4156,58.505802
4157,58.49104
4158,58.476288
4159,58.48676
4160,58.497227
4161,58.507687
4162,58.518147
4163,58.503403
4164,58.513855
4165,58.5243
4166,58.509563
4167,58.520008
4168,58.53045
4169,58.51572
4170,58.526157
4171,58.526157
4172,58.536583
4173,58.521873
4174,58.53229
4175,58.517586
4176,58.517586
4177,58.502888
4178,58.488197
4179,58.49862
4180,58.483932
4181,58.494354
4182,58.504765
4183,58.515175
4184,58.525574
4185,58.535976
4186,58.5213
4187,58.506638
4188,58.49198
4189,58.50238
4190,58.51277
4191,58.49812
4192,58.483482
4193,58.49387
4194,58.504253
4195,58.504253
4196,58.48962
4197,58.475
4198,58.48538
4199,58.495754
4200,58.50612
4201,58.49151
4202,58.501877
4203,58.501877
4204,58.51223
4205,58.522587
4206,58.507984
4207,58.518333
4208,58.503742
4209,58.514088
4210,58.499504
4211,58.509846
4212,58.52018
4213,58.53051
4214,58.54084
4215,58.526264
4216,58.5117
4217,58.497135
4218,58.482586
4219,58.468044
4220,58.453506
4221,58.438976
4222,58.449303
4223,58.45963
4224,58.469944
4225,58.480255
4226,58.49057
4227,58.476048
4228,58.486355
4229,58.496647
4230,58.506943
4231,58.517235
4232,58.52752
4233,58.537792
4234,58.54807
4235,58.54807
4236,58.558334
4237,58.54383
4238,58.54383
4239,58.529343
4240,58.51485
4241,58.500374
4242,58.510635
4243,58.5209
4244,58.53116
4245,58.541412
4246,58.55166
4247,58.537186
4248,58.547432
4249,58.53297
4250,58.543213
4251,58.528755
4252,58.53899
4253,58.524548
4254,58.510113
4255,58.49568
4256,58.481262
4257,58.466846
4258,58.45244
4259,58.462673
4260,58.472908
4261,58.458508
4262,58.44412
4263,58.42973
4264,58.439957
4265,58.450188
4266,58.43581
4267,58.446033
4268,58.43166
4269,58.44188
4270,58.427517
4271,58.43773
4272,58.44794
4273,58.458138
4274,58.468334
4275,58.478527
4276,58.46418
4277,58.44984
4278,58.460026
4279,58.470215
4280,58.480392
4281,58.466064
4282,58.45174
4283,58.461918
4284,58.4476
4285,58.457775
4286,58.443462
4287,58.453632
4288,58.43933
4289,58.425045
4290,58.41076
4291,58.420925
4292,58.406647
4293,58.392376
4294,58.40254
4295,58.388283
4296,58.374023
4297,58.384186
4298,58.369934
4299,58.355694
4300,58.365852
4301,58.376007
4302,58.386154
4303,58.371925
4304,58.357697
4305,58.343483
4306,58.353626
4307,58.339424
4308,58.32522
4309,58.335365
4310,58.345497
4311,58.35563
4312,58.34144
4313,58.32726
4314,58.337383
4315,58.34751
4316,58.357628
4317,58.36774
4318,58.377857
4319,58.38796
4320,58.373787
4321,58.359623
4322,58.34546
4323,58.355564
4324,58.365665
4325,58.351517
4326,58.361607
4327,58.3717
4328,58.381783
4329,58.367645
4330,58.35351
4331,58.339386
4332,58.349464
4333,58.359547
4334,58.345432
4335,58.331318
4336,58.331318
4337,58.317215
4338,58.327286
4339,58.33736
4340,58.323265
4341,58.333332
4342,58.34339
4343,58.353455
4344,58.33937
4345,58.34942
4346,58.359467
4347,58.345394
4348,58.35544
4349,58.365475
4350,58.375515
4351,58.385544
4352,58.395565
4353,58.381504
4354,58.391525
4355,58.401543
4356,58.411552
4357,58.42156
4358,58.43156
4359,58.441555
4360,58.427505
4361,58.437504
4362,58.447487
4363,58.45747
4364,58.44343
4365,58.45341
4366,58.463383
4367,58.449352
4368,58.459324
4369,58.469288
4370,58.455265
4371,58.441246
4372,58.42724
4373,58.4372
4374,58.4232
4375,58.409203
4376,58.395206
4377,58.381226
4378,58.39119
4379,58.40115
4380,58.411102
4381,58.42105
4382,58.40708
4383,58.417027
4384,58.426964
4385,58.4369
4386,58.42294
4387,58.432873
4388,58.442802
4389,58.42884
4390,58.414894
4391,58.40095
4392,58.41088
4393,58.4208
4394,58.430717
4395,58.44063
4396,58.45054
4397,58.460438
4398,58.44651
4399,58.432587
4400,58.442486
4401,58.45238
4402,58.46227
4403,58.472157
4404,58.48204
4405,58.48204
4406,58.49191
4407,58.478004
4408,58.464096
4409,58.473976
4410,58.48384
4411,58.493702
4412,58.503563
4413,58.48967
4414,58.499527
4415,58.485638
4416,58.49549
4417,58.481617
4418,58.46774
4419,58.477592
4420,58.46373
4421,58.44987
4422,58.43602
4423,58.445866
4424,58.455704
4425,58.465546
4426,58.451706
4427,58.46154
4428,58.47137
4429,58.457535
4430,58.467358
4431,58.453537
4432,58.439713
4433,58.449535
4434,58.45936
4435,58.46917
4436,58.45536
4437,58.46517
4438,58.451366
4439,58.461178
4440,58.44738
4441,58.433594
4442,58.443398
4443,58.453197
4444,58.46299
4445,58.449207
4446,58.43544
4447,58.44523
4448,58.431465
4449,58.44125
4450,58.45104
4451,58.460815
4452,58.447056
4453,58.456833
4454,58.466602
4455,58.47637
4456,58.48613
4457,58.495884
4458,58.48214
4459,58.491898
4460,58.478157
4461,58.48791
4462,58.47418
4463,58.460457
4464,58.4702
4465,58.479942
4466,58.48968
4467,58.475964
4468,58.46226
4469,58.471996
4470,58.458294
4471,58.468025
4472,58.454334
4473,58.46406
4474,58.45038
4475,58.4367
4476,58.44642
4477,58.456142
4478,58.456142
4479,58.442467
4480,58.442467
4481,58.45219
4482,58.4619
4483,58.471607
4484,58.457947
4485,58.46765
4486,58.453995
4487,58.46369
4488,58.47339
4489,58.48308
4490,58.492767
4491,58.479126
4492,58.46549
4493,58.475166
4494,58.46154
4495,58.447914
4496,58.457596
4497,58.467274
4498,58.453655
4499,58.46333
4500,58.449722
4501,58.43612
4502,58.445786
4503,58.455456
4504,58.44186
4505,58.42827
4506,58.414692
4507,58.424355
4508,58.434017
4509,58.443672
4510,58.4301
4511,58.43975
4512,58.449394
4513,58.435833
4514,58.42227
4515,58.43192
4516,58.441555
4517,58.42801
4518,58.414467
4519,58.424103
4520,58.41057
4521,58.397038
4522,58.40667
4523,58.393143
4524,58.37963
4525,58.36612
4526,58.37575
4527,58.38538
4528,58.395004
4529,58.404625
4530,58.391125
4531,58.400738
4532,58.387245
4533,58.39686
4534,58.406467
4535,58.41607
4536,58.42567
4537,58.43527
4538,58.44486
4539,58.431374
4540,58.4179
4541,58.404427
4542,58.414017
4543,58.400555
4544,58.410137
4545,58.419716
4546,58.406265
4547,58.41584
4548,58.402397
4549,58.41197
4550,58.41197
4551,58.421535
4552,58.4311
4553,58.417667
4554,58.427227
4555,58.436783
4556,58.42335
4557,58.409927
4558,58.41948
4559,58.40606
4560,58.415615
4561,58.402206
4562,58.411755
4563,58.39835
4564,58.40789
4565,58.417435
4566,58.417435
4567,58.426964
4568,58.436497
4569,58.446026
4570,58.432632
4571,58.419247
4572,58.405865
4573,58.39249
4574,58.37912
4575,58.388645
4576,58.375286
4577,58.38481
4578,58.371456
4579,58.35811
4580,58.367626
4581,58.37714
4582,58.386654
4583,58.39616
4584,58.405666
4585,58.41516
4586,58.424656
4587,58.434147
4588,58.420815
4589,58.430298
4590,58.41697
4591,58.40365
4592,58.39033
4593,58.37702
4594,58.38651
4595,58.373207
4596,58.35991
4597,58.369392
4598,58.356102
4599,58.34282
4600,58.32954
4601,58.316265
4602,58.32575
4603,58.335228
4604,58.344704
4605,58.331444
4606,58.340908
4607,58.327652
4608,58.337124
4609,58.34658
4610,58.34658
4611,58.333332
4612,58.34279
4613,58.32955
4614,58.316315
4615,58.325775
4616,58.312542
4617,58.321995
4618,58.308773
4619,58.318222
4620,58.305008
4621,58.314453
4622,58.301247
4623,58.310688
4624,58.32013
4625,58.32956
4626,58.33899
4627,58.34842
4628,58.33522
4629,58.322025
4630,58.331448
4631,58.340866
4632,58.350285
4633,58.337097
4634,58.34651
4635,58.355915
4636,58.365322
4637,58.37472
4638,58.36154
4639,58.370937
4640,58.38033
4641,58.389717
4642,58.399097
4643,58.408474
4644,58.395313
4645,58.404686
4646,58.39153
4647,58.37838
4648,58.36523
4649,58.352097
4650,58.361465
4651,58.348335
4652,58.33521
4653,58.344578
4654,58.33146
4655,58.340828
4656,58.350193
4657,58.337082
4658,58.323975
4659,58.31087
4660,58.320236
4661,58.329594
4662,58.338947
4663,58.32585
4664,58.312767
4665,58.32212
4666,58.331467
4667,58.340805
4668,58.32773
4669,58.337067
4670,58.3464
4671,58.333332
4672,58.320267
4673,58.320267
4674,58.3296
4675,58.31654
4676,58.325874
4677,58.335197
4678,58.32215
4679,58.33147
4680,58.34079
4681,58.327747
4682,58.337055
4683,58.346367
4684,58.333332
4685,58.3203
4686,58.329613
4687,58.31659
4688,58.325893
4689,58.312874
4690,58.322178
4691,58.309166
4692,58.318466
4693,58.30546
4694,58.292465
4695,58.279472
4696,58.26649
4697,58.25351
4698,58.240532
4699,58.240532
4700,58.249832
4701,58.25913
4702,58.24616
4703,58.25545
4704,58.242493
4705,58.25178
4706,58.261063
4707,58.248108
4708,58.25739
4709,58.244442
4710,58.231503
4711,58.218567
4712,58.227848
4713,58.21492
4714,58.202
4715,58.211273
4716,58.198357
4717,58.20763
4718,58.2169
4719,58.20399
4720,58.19109
4721,58.178192
4722,58.18746
4723,58.17457
4724,58.161682
4725,58.17095
4726,58.180206
4727,58.189465
4728,58.198715
4729,58.207966
4730,58.21721
4731,58.204334
4732,58.191467
4733,58.191467
4734,58.200706
4735,58.209946
4736,58.219177
4737,58.20632
4738,58.215546
4739,58.202698
4740,58.21192
4741,58.22114
4742,58.208298
4743,58.195454
4744,58.18262
4745,58.19184
4746,58.179016
4747,58.18823
4748,58.197445
4749,58.206654
4750,58.193832
4751,58.20304
4752,58.21224
4753,58.221443
4754,58.230633
4755,58.239822
4756,58.24901
4757,58.258194
4758,58.267372
4759,58.254562
4760,58.263737
4761,58.272903
4762,58.26011
4763,58.269276
4764,58.256477
4765,58.265644
4766,58.2748
4767,58.283962
4768,58.29311
4769,58.280327
4770,58.289474
4771,58.29862
4772,58.28584
4773,58.273064
4774,58.2603
4775,58.26944
4776,58.25668
4777,58.265816
4778,58.253067
4779,58.24031
4780,58.249454
4781,58.258587
4782,58.26772
4783,58.26772
4784,58.254974
4785,58.242237
4786,58.25137
4787,58.26049
4788,58.26049
4789,58.247765
4790,58.25688
4791,58.265995
4792,58.253277
4793,58.240555
4794,58.227848
4795,58.21514
4796,58.202446
4797,58.18975
4798,58.17706
4799,58.18618
4800,58.173496
4801,58.18261
4802,58.169937
4803,58.157265
4804,58.166378
4805,58.153713
4806,58.16282
4807,58.17193
4808,58.159267
4809,58.16837
4810,58.15572
4811,58.164818
4812,58.173912
4813,58.16127
4814,58.14863
4815,58.135998
4816,58.123367
4817,58.11075
4818,58.119846
4819,58.107227
4820,58.09462
4821,58.09462
4822,58.10371
4823,58.091103
4824,58.100193
4825,58.0876
4826,58.096684
4827,58.105766
4828,58.093174
4829,58.08059
4830,58.06801
4831,58.055435
4832,58.042866
4833,58.05195
4834,58.039387
4835,58.048462
4836,58.05754
4837,58.066605
4838,58.054054
4839,58.063118
4840,58.072186
4841,58.081245
4842,58.090298
4843,58.07775
4844,58.086807
4845,58.095856
4846,58.104904
4847,58.113937
4848,58.122974
4849,58.13201
4850,58.119476
4851,58.10694
4852,58.11597
4853,58.103447
4854,58.11248
4855,58.11248
4856,58.1215
4857,58.13052
4858,58.118004
4859,58.10549
4860,58.114506
4861,58.102
4862,58.0895
4863,58.077007
4864,58.08602
4865,58.09503
4866,58.104046
4867,58.091553
4868,58.07907
4869,58.066593
4870,58.054127
4871,58.041656
4872,58.050667
4873,58.038204
4874,58.025753
4875,58.03475
4876,58.03475
4877,58.04376
4878,58.052753
4879,58.06175
4880,58.070736
4881,58.058292
4882,58.045853
4883,58.033417
4884,58.020992
4885,58.02998
4886,58.01756
4887,58.005135
4888,57.992725
4889,57.980316
4890,57.989304
4891,57.976902
4892,57.98589
4893,57.97349
4894,57.982475
4895,57.97008
4896,57.957703
4897,57.96668
4898,57.954304
4899,57.941933
4900,57.929565
4901,57.917202
4902,57.904846
4903,57.913822
4904,57.9228
4905,57.93177
4906,57.91942
4907,57.907074
4908,57.916046
4909,57.92501
4910,57.91267
4911,57.921635
4912,57.909306
4913,57.896976
4914,57.88466
4915,57.872345
4916,57.860027
4917,57.847725
4918,57.856686
4919,57.844387
4920,57.853348
4921,57.862305
4922,57.871258
4923,57.858963
4924,57.846676
4925,57.855625
4926,57.86457
4927,57.85229
4928,57.861233
4929,57.870174
4930,57.857903
4931,57.845634
4932,57.85457
4933,57.842308
4934,57.85124
4935,57.860172
4936,57.869095
4937,57.878017
4938,57.886932
4939,57.89585
4940,57.8836
4941,57.892506
4942,57.892506
4943,57.901417
4944,57.910324
4945,57.919224
4946,57.90698
4947,57.91587
4948,57.924767
4949,57.93366
4950,57.92142
4951,57.909184
4952,57.89696
4953,57.905846
4954,57.893627
4955,57.88141
4956,57.869194
4957,57.878082
4958,57.865883
4959,57.85368
4960,57.86256
4961,57.85037
4962,57.838177
4963,57.838177
4964,57.838177
4965,57.847057
4966,57.85594
4967,57.843758
4968,57.83158
4969,57.81941
4970,57.807236
4971,57.816116
4972,57.824986
4973,57.812828
4974,57.821697
4975,57.809544
4976,57.818413
4977,57.80626
4978,57.794117
4979,57.781975
4980,57.790844
4981,57.79971
4982,57.808567
4983,57.796432
4984,57.784306
4985,57.793163
4986,57.78104
4987,57.768925
4988,57.756813
4989,57.765667
4990,57.77452
4991,57.762413
4992,57.77126
4993,57.780106
4994,57.768005
4995,57.776844
4996,57.785683
4997,57.77359
4998,57.78243
4999,57.791256
5000,57.779167
5001,57.767094
5002,57.755016
5003,57.742947
5004,57.730885
5005,57.71882
5006,57.727654
5007,57.73648
5008,57.724426
5009,57.73325
5010,57.742073
5011,57.750885
5012,57.7597
5013,57.747658
5014,57.756466
5015,57.744427
5016,57.744427
5017,57.73239
5018,57.741196
5019,57.75
5020,57.73797
5021,57.746773
5022,57.755573
5023,57.74355
5024,57.752342
5025,57.76113
5026,57.749115
5027,57.737106
5028,57.74589
5029,57.754677
5030,57.742672
5031,57.730675
5032,57.718678
5033,57.706688
5034,57.71547
5035,57.724255
5036,57.73303
5037,57.741802
5038,57.750572
5039,57.73859
5040,57.726616
5041,57.73538
5042,57.744144
5043,57.752903
5044,57.740932
5045,57.749687
5046,57.758446
5047,57.746475
5048,57.755226
5049,57.763977
5050,57.752018
5051,57.752018
5052,57.740067
5053,57.748814
5054,57.736862
5055,57.724922
5056,57.733665
5057,57.742405
5058,57.730465
5059,57.71854
5060,57.727272
5061,57.71535
5062,57.70343
5063,57.712162
5064,57.700245
5065,57.708977
5066,57.717705
5067,57.726433
5068,57.714523
5069,57.702618
5070,57.711338
5071,57.711338
5072,57.69944
5073,57.68755
5074,57.675667
5075,57.66378
5076,57.6725
5077,57.68122
5078,57.689934
5079,57.698643
5080,57.686764
5081,57.695473
5082,57.683605
5083,57.692307
5084,57.680447
5085,57.68914
5086,57.677288
5087,57.68598
5088,57.674133
5089,57.662285
5090,57.65044
5091,57.659138
5092,57.667828
5093,57.655994
5094,57.644165
5095,57.63233
5096,57.620514
5097,57.608692
5098,57.61739
5099,57.626076
5100,57.634758
5101,57.643444
5102,57.652122
5103,57.640312
5104,57.648987
5105,57.657658
5106,57.666325
5107,57.654526
5108,57.66319
5109,57.65139
5110,57.6396
5111,57.64826
5112,57.636475
5113,57.645138
5114,57.65379
5115,57.642014
5116,57.65066
5117,57.63889
5118,57.647537
5119,57.656185
5120,57.644417
5121,57.632656
5122,57.641296
5123,57.641296
5124,57.64994
5125,57.63818
5126,57.626427
5127,57.614677
5128,57.602936
5129,57.611572
5130,57.62021
5131,57.62021
5132,57.608475
5133,57.61711
5134,57.605373
5135,57.59365
5136,57.581924
5137,57.570206
5138,57.558495
5139,57.546787
5140,57.535084
5141,57.52338
5142,57.532017
5143,57.520325
5144,57.528954
5145,57.537586
5146,57.54621
5147,57.534523
5148,57.522846
5149,57.531464
5150,57.519787
5151,57.508118
5152,57.496452
5153,57.50507
5154,57.51369
5155,57.522305
5156,57.510643
5157,57.519257
5158,57.5076
5159,57.516205
5160,57.52481
5161,57.533413
5162,57.542015
5163,57.53036
5164,57.538963
5165,57.527317
5166,57.515682
5167,57.52427
5168,57.51264
5169,57.50101
5170,57.5096
5171,57.49798
5172,57.50657
5173,57.515152
5174,57.503532
5175,57.512115
5176,57.500504
5177,57.509083
5178,57.51766
5179,57.52623
5180,57.514626
5181,57.523197
5182,57.511597
5183,57.5
5184,57.508564
5185,57.49698
5186,57.505543
5187,57.493954
5188,57.482372
5189,57.4708
5190,57.479362
5191,57.487923
5192,57.476353
5193,57.46479
5194,57.453228
5195,57.441677
5196,57.45023
5197,57.438683
5198,57.42714
5199,57.415592
5200,57.424152
5201,57.412617
5202,57.421173
5203,57.409637
5204,57.41819
5205,57.406662
5206,57.39514
5207,57.40369
5208,57.412235
5209,57.400723
5210,57.389214
5211,57.397755
5212,57.38625
5213,57.374752
5214,57.383286
5215,57.371796
5216,57.38033
5217,57.368843
5218,57.37738
5219,57.365894
5220,57.374424
5221,57.382954
5222,57.371475
5223,57.38
5224,57.36853
5225,57.377045
5226,57.38557
5227,57.374104
5228,57.374104
5229,57.382618
5230,57.37116
5231,57.37967
5232,57.368214
5233,57.376724
5234,57.38523
5235,57.38523
5236,57.37378
5237,57.38228
5238,57.370834
5239,57.35939
5240,57.347954
5241,57.35646
5242,57.36496
5243,57.37346
5244,57.381947
5245,57.390438
5246,57.379005
5247,57.36758
5248,57.37607
5249,57.364647
5250,57.373135
5251,57.36172
5252,57.350307
5253,57.338898
5254,57.327503
5255,57.3161
5256,57.30471
5257,57.313198
5258,57.301807
5259,57.290424
5260,57.298912
5261,57.30739
5262,57.29601
5263,57.284634
5264,57.27327
5265,57.281746
5266,57.290222
5267,57.27886
5268,57.28733
5269,57.28733
5270,57.2958
5271,57.28444
5272,57.292904
5273,57.281555
5274,57.290016
5275,57.278667
5276,57.28713
5277,57.275784
5278,57.28424
5279,57.2927
5280,57.281364
5281,57.27003
5282,57.2587
5283,57.267155
5284,57.275604
5285,57.28405
5286,57.292492
5287,57.30093
5288,57.309364
5289,57.317795
5290,57.306473
5291,57.314907
5292,57.32333
5293,57.31202
5294,57.300713
5295,57.30913
5296,57.317554
5297,57.32597
5298,57.31467
5299,57.303368
5300,57.29208
5301,57.280792
5302,57.289207
5303,57.29762
5304,57.286335
5305,57.275055
5306,57.26378
5307,57.27219
5308,57.2806
5309,57.26933
5310,57.277733
5311,57.266468
5312,57.27487
5313,57.28327
5314,57.291668
5315,57.28041
5316,57.288803
5317,57.297195
5318,57.297195
5319,57.297195
5320,57.285942
5321,57.294327
5322,57.28308
5323,57.27183
5324,57.28022
5325,57.268982
5326,57.257748
5327,57.246517
5328,57.235294
5329,57.243675
5330,57.232456
5331,57.22124
5332,57.210033
5333,57.218414
5334,57.20721
5335,57.215588
5336,57.204384
5337,57.212765
5338,57.221134
5339,57.229507
5340,57.23787
5341,57.226677
5342,57.23504
5343,57.2434
5344,57.232212
5345,57.221024
5346,57.221024
5347,57.22939
5348,57.218204
5349,57.20703
5350,57.215385
5351,57.204216
5352,57.212574
5353,57.201405
5354,57.190247
5355,57.198597
5356,57.206947
5357,57.21529
5358,57.204132
5359,57.19298
5360,57.181835
5361,57.190178
5362,57.17904
5363,57.187378
5364,57.176243
5365,57.184578
5366,57.192917
5367,57.20125
5368,57.190113
5369,57.19844
5370,57.187317
5371,57.195644
5372,57.203968
5373,57.212288
5374,57.220604
5375,57.228916
5376,57.217796
5377,57.22611
5378,57.214993
